2021-09-10
Part Number,On Hand,Backlog,Released,HFR,On Order,T-Avail,R-Avail,Reorder,2021/9/17,2021/9/24,2021/10/8,2021/10/22,2021/11/12
MSP-5000-S-30,18.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,10.000000,,,,,
MSP-5000-S-300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MSP-5000-S-350,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
MSP-5000-S-400,8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,8.000000,0.000000,,,,,
MSP-6000-B-150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MSP-6000-S-150,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
MSP-6000-S-250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MSP-6000-S-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MTK-2700-B,24.000000,0.000000,0.000000,0.000000,75.000000,99.000000,99.000000,50.000000,75.000000,,,,
MTK-2700-S,145.000000,0.000000,0.000000,0.000000,0.000000,145.000000,145.000000,50.000000,,,,,
MTK-3000-B,87.000000,0.000000,0.000000,0.000000,75.000000,162.000000,162.000000,100.000000,75.000000,,,,
MTK-3000-S,195.000000,0.000000,0.000000,0.000000,0.000000,195.000000,195.000000,100.000000,,,,,
MTK-3000-WH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MTK-4000-B,30.000000,2.000000,2.000000,0.000000,0.000000,28.000000,28.000000,25.000000,,,,,
MTK-4000-S,44.000000,0.000000,0.000000,0.000000,0.000000,44.000000,44.000000,25.000000,,,,,
MTK-4200-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MTK-4200-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MTK-5000-B,32.000000,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,15.000000,,,,,
MTK-5000-S,25.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,15.000000,,,,,
MTK-6000-B,44.000000,0.000000,0.000000,0.000000,0.000000,44.000000,44.000000,0.000000,,,,,
MTK-6000-S,44.000000,0.000000,0.000000,0.000000,0.000000,44.000000,44.000000,0.000000,,,,,
MTK-CONN,191.000000,2.000000,2.000000,0.000000,0.000000,189.000000,189.000000,100.000000,,,,,
MUP-2700K-16D-B,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
MUP-2700K-16D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-2700K-16D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-2700K-16D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-2700K-24D-B,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
MUP-2700K-24D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-2700K-24D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-2700K-24D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3000K-16D-B,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
MUP-3000K-16D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3000K-16D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3000K-16D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3000K-24D-B,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
MUP-3000K-24D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3000K-24D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3000K-24D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-16D-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-16D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-16D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-16D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-24D-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-24D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-24D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-3500K-24D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-16D-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-16D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-16D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-16D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-24D-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-24D-B-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-24D-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
MUP-4000K-24D-S-GC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
NSY-TP,38.000000,32.000000,31.000000,1.000000,0.000000,6.000000,7.000000,50.000000,,,,,
NSY-TP-200,84.000000,0.000000,0.000000,0.000000,0.000000,84.000000,84.000000,0.000000,,,,,
NYLOC-832,624.000000,0.000000,0.000000,0.000000,0.000000,624.000000,624.000000,0.000000,,,,,
OCPPLATE,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
OL-CON-2M,69.000000,0.000000,0.000000,0.000000,0.000000,69.000000,69.000000,50.000000,,,,,
OL-EC,82.000000,0.000000,0.000000,0.000000,0.000000,82.000000,82.000000,50.000000,,,,,
OL-EXT-10M,50.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,25.000000,,,,,
OL-EXT-1M,47.000000,0.000000,0.000000,0.000000,0.000000,47.000000,47.000000,25.000000,,,,,
OL-EXT-5M,50.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,25.000000,,,,,
OL270015-1,70.000000,0.000000,0.000000,0.000000,0.000000,70.000000,70.000000,50.000000,,,,,
OL270015-3,38.000000,0.000000,0.000000,0.000000,0.000000,38.000000,38.000000,0.000000,,,,,
OL300015-1,27.000000,2.000000,2.000000,0.000000,0.000000,25.000000,25.000000,0.000000,,,,,
OL300015-3,38.000000,0.000000,0.000000,0.000000,0.000000,38.000000,38.000000,20.000000,,,,,
OL400015-1,76.000000,0.000000,0.000000,0.000000,0.000000,76.000000,76.000000,50.000000,,,,,
OL400015-3,40.000000,0.000000,0.000000,0.000000,0.000000,40.000000,40.000000,20.000000,,,,,
OPT-115,244.000000,0.000000,0.000000,0.000000,0.000000,244.000000,244.000000,0.000000,,,,,
OPT-75,347.000000,2.000000,2.000000,0.000000,0.000000,345.000000,345.000000,0.000000,,,,,
OPT-CC,1656.000000,2.000000,2.000000,0.000000,0.000000,1654.000000,1654.000000,0.000000,,,,,
OPT-LSKT,623.000000,2.000000,2.000000,0.000000,0.000000,621.000000,621.000000,0.000000,,,,,
OPT-MB,954.000000,0.000000,0.000000,0.000000,0.000000,954.000000,954.000000,0.000000,,,,,
OPT-SH,433.000000,0.000000,0.000000,0.000000,0.000000,433.000000,433.000000,0.000000,,,,,
OPT-USKT,626.000000,2.000000,2.000000,0.000000,0.000000,624.000000,624.000000,0.000000,,,,,
OPTIMA-DS2,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
P-18V,257.000000,1.000000,1.000000,0.000000,0.000000,256.000000,256.000000,0.000000,,,,,
P063DH,990.000000,0.000000,0.000000,0.000000,0.000000,990.000000,990.000000,0.000000,,,,,
PF-B,2912.000000,0.000000,0.000000,0.000000,0.000000,2912.000000,2912.000000,500.000000,,,,,
PF-G,4770.000000,0.000000,0.000000,0.000000,0.000000,4770.000000,4770.000000,500.000000,,,,,
PF-S,286.000000,0.000000,0.000000,0.000000,0.000000,286.000000,286.000000,0.000000,,,,,
PHMS-832-3125,624.000000,0.000000,0.000000,0.000000,0.000000,624.000000,624.000000,0.000000,,,,,
PHMS-832-625,624.000000,0.000000,0.000000,0.000000,0.000000,624.000000,624.000000,0.000000,,,,,
PHSTT-440-375,1740.000000,0.000000,0.000000,0.000000,0.000000,1740.000000,1740.000000,0.000000,,,,,
PLED-AM,10700.140000,0.000000,0.000000,0.000000,0.000000,10700.140000,10700.140000,5000.000000,,,,,
PLED-BL,15435.420000,0.000000,0.000000,0.000000,0.000000,15435.420000,15435.420000,5000.000000,,,,,
PLED-GR,11249.560000,0.000000,0.000000,0.000000,0.000000,11249.560000,11249.560000,5000.000000,,,,,
PLED-IW,15100.470000,0.000000,0.000000,0.000000,0.000000,15100.470000,15100.470000,10000.000000,,,,,
PLED-RD,6183.550000,0.000000,0.000000,0.000000,0.000000,6183.550000,6183.550000,5000.000000,,,,,
PLED-WH,5129.160000,0.000000,0.000000,0.000000,0.000000,5129.160000,5129.160000,5000.000000,,,,,
RC-101A,2000.000000,0.000000,0.000000,0.000000,0.000000,2000.000000,2000.000000,500.000000,,,,,
RC-101B,1700.000000,0.000000,0.000000,0.000000,0.000000,1700.000000,1700.000000,500.000000,,,,,
RC-101G,3200.000000,0.000000,0.000000,0.000000,0.000000,3200.000000,3200.000000,500.000000,,,,,
RC-101R,3100.000000,0.000000,0.000000,0.000000,0.000000,3100.000000,3100.000000,500.000000,,,,,
RC-101W,2200.000000,0.000000,0.000000,0.000000,0.000000,2200.000000,2200.000000,500.000000,,,,,
RC-105A,1500.000000,0.000000,0.000000,0.000000,0.000000,1500.000000,1500.000000,500.000000,,,,,
RC-105B,4600.000000,0.000000,0.000000,0.000000,0.000000,4600.000000,4600.000000,500.000000,,,,,
RC-105G,2900.000000,0.000000,0.000000,0.000000,0.000000,2900.000000,2900.000000,500.000000,,,,,
RC-105R,1500.000000,0.000000,0.000000,0.000000,0.000000,1500.000000,1500.000000,500.000000,,,,,
RC-105W,2400.000000,0.000000,0.000000,0.000000,0.000000,2400.000000,2400.000000,500.000000,,,,,
RC-B,5365.040000,0.000000,0.000000,0.000000,0.000000,5365.040000,5365.040000,5000.000000,,,,,
RC-BL,890.000000,0.000000,0.000000,0.000000,0.000000,890.000000,890.000000,0.000000,,,,,
RC-CP,5826.000000,0.000000,0.000000,0.000000,0.000000,5826.000000,5826.000000,2500.000000,,,,,
RC-DF,623.820000,0.000000,0.000000,0.000000,0.000000,623.820000,623.820000,500.000000,,,,,
RC-EC,1451.000000,0.000000,0.000000,0.000000,0.000000,1451.000000,1451.000000,500.000000,,,,,
RC-GL,537.000000,0.000000,0.000000,0.000000,0.000000,537.000000,537.000000,0.000000,,,,,
RC-KB,497.000000,0.000000,0.000000,0.000000,0.000000,497.000000,497.000000,0.000000,,,,,
RC-LV,697.000000,0.000000,0.000000,0.000000,0.000000,697.000000,697.000000,0.000000,,,,,
RC-RD,1764.000000,0.000000,0.000000,0.000000,0.000000,1764.000000,1764.000000,0.000000,,,,,
RC-RS,393.000000,0.000000,0.000000,0.000000,0.000000,393.000000,393.000000,0.000000,,,,,
RC-S,10013.348000,202.000000,202.000000,0.000000,0.000000,9811.348000,9811.348000,10000.000000,,,,,
RC-TL,660.000000,0.000000,0.000000,0.000000,0.000000,660.000000,660.000000,0.000000,,,,,
RCASE,22.000000,0.000000,0.000000,0.000000,0.000000,22.000000,22.000000,0.000000,,,,,
RCP,27.000000,0.000000,0.000000,0.000000,0.000000,27.000000,27.000000,0.000000,,,,,
RGB-CTR,5.000000,2.000000,2.000000,0.000000,0.000000,3.000000,3.000000,0.000000,,,,,
RKF,29.000000,0.000000,0.000000,0.000000,0.000000,29.000000,29.000000,0.000000,,,,,
RKP,12.000000,0.000000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,,,,,
RKROLLER,4.000000,2.000000,2.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
RS-GC,4059.000000,2.000000,2.000000,0.000000,0.000000,4057.000000,4057.000000,0.000000,,,,,
RV-2200-SP,11.200000,0.000000,0.000000,0.000000,0.000000,11.200000,11.200000,0.000000,,,,,
RV-2400-120D,1115.410000,0.000000,0.000000,0.000000,0.000000,1115.410000,1115.410000,0.000000,,,,,
RV-2400-SP,1198.000000,0.000000,0.000000,0.000000,0.000000,1198.000000,1198.000000,1000.000000,,,,,
RV-2700-120D,5431.240000,6.100000,6.100000,0.000000,0.000000,5425.140000,5425.140000,2000.000000,,,,,
RV-2700-SP,4271.490000,0.000000,0.000000,0.000000,3750.000000,8021.490000,8021.490000,4000.000000,,3750.000000,,,
RV-2700-SP-WH,219.000000,0.000000,0.000000,0.000000,0.000000,219.000000,219.000000,0.000000,,,,,
RV-3000-120D,4670.820000,12.200000,12.200000,0.000000,0.000000,4658.620000,4658.620000,2000.000000,,,,,
RV-3000-SP,10849.530000,170.520000,32.480000,138.040000,0.000000,10679.010000,10817.050000,4000.000000,,,,,
RV-3500-120D,1600.000000,0.000000,0.000000,0.000000,0.000000,1600.000000,1600.000000,0.000000,,,,,
RV-4200-120D,1627.900000,0.000000,0.000000,0.000000,0.000000,1627.900000,1627.900000,0.000000,,,,,
RV-4200-120D-WH,24.380000,0.000000,0.000000,0.000000,0.000000,24.380000,24.380000,0.000000,,,,,
RV-4200-SP,1468.910000,0.000000,0.000000,0.000000,0.000000,1468.910000,1468.910000,0.000000,,,,,
RV-5500-120D,3712.350000,0.000000,0.000000,0.000000,0.000000,3712.350000,3712.350000,2000.000000,,,,,
RV-5500-SP,4453.540000,4.060000,4.060000,0.000000,0.000000,4449.480000,4449.480000,2000.000000,,,,,
RV-AB,461.000000,26.000000,6.000000,20.000000,0.000000,435.000000,455.000000,200.000000,,,,,
RV-BL-120D,1979.350000,0.000000,0.000000,0.000000,320.000000,2299.350000,2299.350000,2000.000000,,280.000000,,,
RV-BL-SP,3122.950000,442.250000,442.250000,0.000000,271.000000,2951.700000,2951.700000,2000.000000,,,,,
RV-CH-BK-2.4M,291.000000,0.000000,0.000000,0.000000,0.000000,291.000000,291.000000,0.000000,,,,,
RV-CH-SV-2.4M,763.250000,11.440000,2.600000,8.840000,0.000000,751.810000,760.650000,200.000000,,,,,
RV-CONTACT,58314.414000,1271.100000,994.340000,276.760000,0.000000,57043.314000,57320.074000,10000.000000,,,,,
RV-EC-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RV-EP-SCR,9316.000000,0.000000,0.000000,0.000000,0.000000,9316.000000,9316.000000,0.000000,,,,,
RV-FB,274.000000,2.000000,2.000000,0.000000,0.000000,272.000000,272.000000,200.000000,,,,,
RV-GL-DC,8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,8.000000,0.000000,,,,,
RV-GL-ED-L,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,,,,,
RV-GL-ED-R,11.000000,0.000000,0.000000,0.000000,0.000000,11.000000,11.000000,0.000000,,,,,
RV-GL-FIN-L,125.000000,0.000000,0.000000,0.000000,0.000000,125.000000,125.000000,0.000000,,,,,
RV-GL-FIN-U,95.000000,0.000000,0.000000,0.000000,0.000000,95.000000,95.000000,0.000000,,,,,
RV-GL-LVR-2.4M,199.000000,0.000000,0.000000,0.000000,0.000000,199.000000,199.000000,0.000000,,,,,
RV-LSKT,21996.190000,635.130000,497.090000,138.040000,0.000000,21361.060000,21499.100000,10000.000000,,,,,
RV-LSKT-WH,854.380000,0.000000,0.000000,0.000000,0.000000,854.380000,854.380000,0.000000,,,,,
RV-LVR-BK-2.4M,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RV-LVR-SV-2.4M,274.070000,11.180000,2.340000,8.840000,180.000000,442.890000,451.730000,200.000000,,180.000000,,,
RV-ORING,20717.570000,635.130000,497.090000,138.040000,0.000000,20082.440000,20220.480000,10000.000000,,,,,
RV-RD-120D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RV-RD-SP,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RV-SCREW,80445.201000,2539.870000,1987.030000,552.840000,665.000000,78570.331000,79123.171000,40000.000000,,665.000000,,,
RV-SEAL,23619.796000,6403.890000,4973.050000,1430.840000,0.000000,17215.906000,18646.746000,0.000000,,,,,
RV-SEALANT,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,50.000000,,,,,
RV-USKT,20875.190000,635.130000,497.090000,138.040000,0.000000,20240.060000,20378.100000,10000.000000,,,,,
RV-USKT-WH,1790.380000,0.000000,0.000000,0.000000,0.000000,1790.380000,1790.380000,0.000000,,,,,
RVC-EC,843.000000,14.000000,14.000000,0.000000,0.000000,829.000000,829.000000,200.000000,,,,,
RVC-EC-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RVC-EC-G1,150.000000,0.000000,0.000000,0.000000,0.000000,150.000000,150.000000,0.000000,,,,,
RVC-SPL,2071.000000,0.000000,0.000000,0.000000,0.000000,2071.000000,2071.000000,200.000000,,,,,
RVCL-EC,413.000000,8.000000,4.000000,4.000000,0.000000,405.000000,409.000000,100.000000,,,,,
RVCL-EC-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-3000-120D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-3000-SP,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-CONTACT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-GASKET,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-LSKT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-SCREW,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
RW-USKT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SC-360BB,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
SC-360BB-12,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,,,,,
SC-5A,14.000000,0.000000,0.000000,0.000000,0.000000,14.000000,14.000000,0.000000,,,,,
SC-5A-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SD277-120-250,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
SD277-120-500,20.000000,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,0.000000,,,,,
SH-01,971.000000,0.000000,0.000000,0.000000,0.000000,971.000000,971.000000,0.000000,,,,,
SH-02,129921.044000,6.000000,6.000000,0.000000,2673.000000,132588.044000,132588.044000,125000.000000,,2673.000000,,,
SH-03,6160.000000,0.000000,0.000000,0.000000,0.000000,6160.000000,6160.000000,0.000000,,,,,
SH-04,87172.000000,0.000000,0.000000,0.000000,0.000000,87172.000000,87172.000000,1000.000000,,,,,
SL-101,1966.000000,0.000000,0.000000,0.000000,0.000000,1966.000000,1966.000000,0.000000,,,,,
SL-102,5192.000000,0.000000,0.000000,0.000000,0.000000,5192.000000,5192.000000,2500.000000,,,,,
SL-A,6157.000000,0.000000,0.000000,0.000000,0.000000,6157.000000,6157.000000,0.000000,,,,,
SL-B,5128.000000,0.000000,0.000000,0.000000,0.000000,5128.000000,5128.000000,0.000000,,,,,
SL-G,4757.000000,0.000000,0.000000,0.000000,0.000000,4757.000000,4757.000000,0.000000,,,,,
SL-LK,3109.000000,0.000000,0.000000,0.000000,0.000000,3109.000000,3109.000000,0.000000,,,,,
SL-MB-BK,3940.000000,0.000000,0.000000,0.000000,0.000000,3940.000000,3940.000000,2000.000000,,,,,
SL-MB-WG,6014.000000,0.000000,0.000000,0.000000,0.000000,6014.000000,6014.000000,2000.000000,,,,,
SL-R,5668.000000,0.000000,0.000000,0.000000,0.000000,5668.000000,5668.000000,0.000000,,,,,
SL-W,2900.000000,0.000000,0.000000,0.000000,0.000000,2900.000000,2900.000000,0.000000,,,,,
SLBK-12-101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLBK-12-102,27.000000,0.000000,0.000000,0.000000,0.000000,27.000000,27.000000,0.000000,,,,,
SLBK-4-101,24.000000,0.000000,0.000000,0.000000,0.000000,24.000000,24.000000,0.000000,,,,,
SLBK-4-102,42.000000,0.000000,0.000000,0.000000,0.000000,42.000000,42.000000,0.000000,,,,,
SLBK-8-101,47.000000,0.000000,0.000000,0.000000,0.000000,47.000000,47.000000,0.000000,,,,,
SLBK-8-102,49.000000,0.000000,0.000000,0.000000,0.000000,49.000000,49.000000,0.000000,,,,,
SLBK-8-102-48L,100.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,,,,,
SLBK-8-90L,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLE-90BK,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
SLE-90GR,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
SLE-90WG,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
SLGR-12-101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLGR-12-102,88.000000,0.000000,0.000000,0.000000,0.000000,88.000000,88.000000,0.000000,,,,,
SLGR-12-30L,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLGR-4-101,64.000000,0.000000,0.000000,0.000000,0.000000,64.000000,64.000000,0.000000,,,,,
SLGR-4-102,11.000000,0.000000,0.000000,0.000000,0.000000,11.000000,11.000000,0.000000,,,,,
SLGR-8-101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLGR-8-102,61.000000,0.000000,0.000000,0.000000,0.000000,61.000000,61.000000,0.000000,,,,,
SLGR-8-75,86.000000,0.000000,0.000000,0.000000,0.000000,86.000000,86.000000,0.000000,,,,,
SLGR-8-90L,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLN-90BK,9.000000,0.000000,0.000000,0.000000,0.000000,9.000000,9.000000,0.000000,,,,,
SLN-90WG,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
SLWG-12-101,12.000000,0.000000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,,,,,
SLWG-12-102,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
SLWG-4-101,75.000000,0.000000,0.000000,0.000000,0.000000,75.000000,75.000000,0.000000,,,,,
SLWG-4-102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLWG-6-101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SLWG-8-101,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
SLWG-8-102,47.000000,0.000000,0.000000,0.000000,0.000000,47.000000,47.000000,0.000000,,,,,
SLWG-8-90L,14.000000,0.000000,0.000000,0.000000,0.000000,14.000000,14.000000,0.000000,,,,,
SN-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
SRP,591.000000,2.000000,1.000000,1.000000,0.000000,589.000000,590.000000,500.000000,,,,,
SW-DM3-BK,33.000000,0.000000,0.000000,0.000000,0.000000,33.000000,33.000000,0.000000,,,,,
T12-100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-100/277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-1000,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,,,,,
T12-1000/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-1000/277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-1200,6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,5.000000,,,,,
T12-150,82.000000,7.000000,6.000000,1.000000,0.000000,75.000000,76.000000,50.000000,,,,,
T12-150-E,136.000000,0.000000,0.000000,0.000000,0.000000,136.000000,136.000000,0.000000,,,,,
T12-150/277,20.000000,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,0.000000,,,,,
T12-250,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,,,,,
T12-250/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-300,80.000000,2.000000,1.000000,1.000000,0.000000,78.000000,79.000000,50.000000,,,,,
T12-300-E,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,,,,,
T12-300/277,9.000000,0.000000,0.000000,0.000000,0.000000,9.000000,9.000000,0.000000,,,,,
T12-500,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
T12-500/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-500/277,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
T12-60,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12-60-E,30.000000,0.000000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,,,,,
T12-600,94.000000,0.000000,0.000000,0.000000,0.000000,94.000000,94.000000,50.000000,,,,,
T12-600/277,36.000000,0.000000,0.000000,0.000000,0.000000,36.000000,36.000000,0.000000,,,,,
T12-750,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
T12-750/277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T12/1200-230,29.000000,0.000000,0.000000,0.000000,0.000000,29.000000,29.000000,0.000000,,,,,
T12/150-230,26.000000,0.000000,0.000000,0.000000,0.000000,26.000000,26.000000,20.000000,,,,,
T12/300-230,46.000000,0.000000,0.000000,0.000000,0.000000,46.000000,46.000000,20.000000,,,,,
T12/600-230,44.000000,0.000000,0.000000,0.000000,0.000000,44.000000,44.000000,20.000000,,,,,
